"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","Bara_Banki_max_GS","Bara_Banki_max_VS","Bara_Banki_min_GS","Bara_Banki_min_VS","Bara_Banki_rf_GS","Bara_Banki_rf_VS","barabanki_10_oct_250m_sm","Barabanki_14_aug_sm_250m","CCCI_Barabanki","CWSI_Barabanki","EVI_241_UP_Bara","EVI_273_UP_Bara","NDVI_241_UP_Bara","NDVI_273_UP_Bara"
81.510021,27.010069,902,55938,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Sahnimau","2020/11/11","Paddy - IR","Accepted",10.73,9.657,1931.4,33.091926574707,33.9900970458984,18.4120178222656,25.9877033233643,0.0560050159692764,736.356018066406,0.330367267131805,0.324705421924591,0.484019041061401,0.132910713553429,0.303200006484985,0.458299994468689,0.38629999756813,0.76529997587204
81.511804,27.015148,903,55937,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Sahnimau","2020/11/11","Paddy - IR","Accepted",14.88,13.392,2678.4,33.091926574707,33.9900970458984,18.4120178222656,25.9877033233643,0.0560050159692764,736.356018066406,0.322456181049347,0.341475397348404,0.432824492454529,0.112194560468197,0.474500000476837,0.480199992656708,0.742200016975403,0.749400019645691
81.613872,26.892712,988,55801,"UTTAR PRADESH","Barabanki","Ramsanehighat","nurpur","2020/11/09","Paddy - IR","Accepted",13.7,12.33,2466,33.1536445617676,33.999683380127,18.3098278045654,25.7987651824951,0.131860449910164,572.143005371094,0.315102249383926,0.355005890130997,0.435069471597672,0.22229976952076,0.326200008392334,0.423500001430511,0.59469997882843,0.700399994850159
81.62618,26.88789,991,55795,"UTTAR PRADESH","Barabanki","Ramsanehighat","Ause Garh","2020/11/09","Paddy - IR","Accepted",13.61,12.249,2449.8,33.1571617126465,34.0007591247559,18.3060455322266,25.7851638793945,0.140308931469917,546.035095214844,0.319967031478882,0.267417639493942,0.458798050880432,0.189433246850967,0.378100007772446,0.436100006103516,0.70880001783371,0.726400017738342
81.628955,26.885447,992,55794,"UTTAR PRADESH","Barabanki","Ramsanehighat","madarpur","2020/11/09","Paddy - IR","Accepted",10.42,9.378,1875.6,33.1571617126465,34.0007591247559,18.3060455322266,25.7851638793945,0.140308931469917,546.035095214844,0.321779131889343,0.243272989988327,0.456769168376923,0.172883227467537,0.375200003385544,0.428999990224838,0.750199973583221,0.734499990940094
81.627884,26.881904,993,55793,"UTTAR PRADESH","Barabanki","Ramsanehighat","mabarpur","2020/11/09","Paddy - IR","Accepted",12.9,11.61,2322,33.1571617126465,34.0007591247559,18.3060455322266,25.7851638793945,0.140308931469917,546.035095214844,0.298769116401672,0.347496926784515,0.47099632024765,0.181236058473587,0.462599992752075,0.45440000295639,0.669900000095367,0.761099994182587
81.630714,26.882437,995,55791,"UTTAR PRADESH","Barabanki","Ramsanehighat","madar pur","2020/11/09","Paddy - IR","Accepted",12.24,11.016,2203.2,33.1554870605469,33.9962997436523,18.3124446868896,25.7760581970215,0.136970162391663,540.39501953125,0.300252288579941,0.333143830299377,0.463195264339447,0.180154025554657,0.385699987411499,0.397599995136261,0.551999986171722,0.683799982070923
81.639326,26.872016,997,55787,"UTTAR PRADESH","Barabanki","Ramsanehighat","khoday pur","2020/11/09","Paddy - IR","Accepted",10.59,9.531,1906.2,33.1604232788086,34.0020217895508,18.3029403686523,25.7722396850586,0.138239994645119,512.713684082031,0.32288059592247,0.313423335552216,0.492870956659317,0.212844341993332,0.38280001282692,0.443800002336502,0.694700002670288,0.728299975395203
81.638802,26.875215,999,55782,"UTTAR PRADESH","Barabanki","Ramsanehighat","khodaypur","2020/11/09","Paddy - IR","Accepted",14.9,13.41,2682,33.1604232788086,34.0020217895508,18.3029403686523,25.7722396850586,0.138239994645119,512.713684082031,0.320592164993286,0.339682877063751,0.454982578754425,0.211935147643089,0.383399993181229,0.396600008010864,0.735599994659424,0.686299979686737
81.242257,27.145912,1003,55757,"UTTAR PRADESH","Barabanki","Fatehpur","Isepur","2020/11/09","Paddy - IR","Accepted",6.74,6.066,1213.2,32.9670257568359,34.1124839782715,18.6535320281982,26.5658683776855,0.433286428451538,511.11767578125,0.328064173460007,0.34263214468956,0.472724288702011,0.6261066198349,0.331800013780594,0.428900003433228,0.346300005912781,0.593800008296967
